SMILES,Compound_Name,Bioavailability_%,MW,HBA,RotBonds,NumRings,NumAromaticRings,NumAliphaticRings,NumSaturatedRings,NumHeteroatoms,NumHeavyAtoms,NumAtoms,NumBonds,FractionCsp3,NumValenceElectrons,NumLipinskiHBA,Molar_Refractivity,BertzCT,LabuteASA,PEOE_VSA1,PEOE_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,EState_VSA3,EState_VSA7,NumNitrogen,ECFP_0,ECFP_4,ECFP_12,ECFP_14,ECFP_18,ECFP_19,ECFP_22,ECFP_25,ECFP_27,ECFP_30,ECFP_33,ECFP_35,ECFP_37,ECFP_38,ECFP_39,ECFP_40,ECFP_42,ECFP_44,ECFP_46,ECFP_48,ECFP_53,ECFP_56,ECFP_62,ECFP_63
CC(C)Cc1ccccc1,Isobutylbenzene_analog_80,79.59117043528569,134.22199999999998,0,2,1,1,0,0,0,10,10,10,0.4,54,0,44.98400000000003,174.4896154807834,62.89117157708339,0.0,0.0,0.0,5.917906046161393,20.268296022307258,0.0,0.0,0.0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
CC(C)c1ccc(O)cc1C(C)C,"2,4-Diisopropylphenol_analog_81",76.18960333466946,178.27499999999995,1,2,1,1,0,0,1,13,13,13,0.5,72,1,56.28480000000004,287.17599275295936,80.41528955807262,5.106527394840706,0.0,0.0,0.0,39.53076089108528,0.0,17.585323925606694,12.13273413692322,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
c1ccc(cc1)C(C)C,Isopropylbenzene_analog_82,75.69486670669632,120.19499999999996,0,1,1,1,0,0,0,9,9,9,0.3333333333333333,48,0,40.53100000000002,162.65300142116237,56.52622946268678,0.0,0.0,0.0,0.0,19.76538044554264,0.0,5.917906046161393,6.06636706846161,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)(C)c1ccccc1,tert-Butylbenzene_analog_83,87.74894631654769,134.22199999999998,0,0,1,1,0,0,0,10,10,10,0.4,54,0,45.14200000000003,191.02833704135648,62.89117157708339,0.0,0.0,0.0,0.0,26.186202068468653,0.0,5.41499046939678,0.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)Cc1ccc(cc1)C(C)C,p-Isobutylisopropylbenzene_analog_84,70.89567875709812,176.30299999999997,0,3,1,1,0,0,0,13,13,13,0.5384615384615384,72,0,59.07300000000005,241.2457497788808,81.9859979202732,0.0,0.0,0.0,5.917906046161393,40.0336764678499,0.0,5.917906046161393,0.0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)c1ccc(O)c(C(C)C)c1,"2,5-Diisopropylphenol_analog_85",82.65698235770431,178.27499999999998,1,2,1,1,0,0,1,13,13,13,0.5,72,1,56.28480000000005,287.17599275295936,80.41528955807262,5.106527394840706,0.0,0.0,0.0,39.53076089108528,0.0,17.585323925606694,6.06636706846161,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
CC(C)c1ccccc1C(C)C,"2,4-Diisopropylbenzene_analog_86",90.10198767674686,162.27599999999995,0,2,1,1,0,0,0,12,12,12,0.5,66,0,54.62000000000005,218.97015243201014,75.6210558058766,0.0,0.0,0.0,0.0,39.53076089108528,0.0,11.835812092322787,0.0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)c1ccccc1C(C)C,"2,4-Diisopropylbenzene_analog_87",76.2862598142189,162.27599999999995,0,2,1,1,0,0,0,12,12,12,0.5,66,0,54.62000000000005,218.97015243201014,75.6210558058766,0.0,0.0,0.0,0.0,39.53076089108528,0.0,11.835812092322787,0.0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CN1CCC[C@H]1c2cccnc2,Nicotine_analog_88,17.526300993190283,162.236,2,1,2,1,1,1,2,12,12,13,0.5,64,2,48.842000000000034,245.27530899395384,73.22976418910065,0.0,9.883888251797686,9.883888251797686,0.0,18.88348407499998,13.592428388589765,6.041840829147961,18.460054211687762,2,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1
CC(C)Cc1ccc(cc1)C(C)C(=O)O,Phenytoin_analog_89,62.934773683620136,206.28499999999997,1,4,1,1,0,0,2,15,15,15,0.46153846153846156,82,1,61.03480000000004,324.8941190021566,90.94175377251301,5.106527394840706,4.794537184071822,0.0,5.917906046161393,33.10993926815928,0.0,5.917906046161393,24.26546827384644,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
CC(C)c1ccccc1C(C)C,"2,4-Diisopropylbenzene_analog_90",91.79717580627856,162.27599999999995,0,2,1,1,0,0,0,12,12,12,0.5,66,0,54.62000000000005,218.97015243201014,75.6210558058766,0.0,0.0,0.0,0.0,39.53076089108528,0.0,11.835812092322787,0.0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)c1ccccc1,Cumene_analog_91,97.697378737065,120.19499999999995,0,1,1,1,0,0,0,9,9,9,0.3333333333333333,48,0,40.53100000000002,162.65300142116237,56.52622946268678,0.0,0.0,0.0,0.0,19.76538044554264,0.0,5.917906046161393,6.06636706846161,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)c1ccc(O)c(c1)C(C)C,"3,5-Diisopropylphenol_analog_92",84.86797443634445,178.27499999999998,1,2,1,1,0,0,1,13,13,13,0.5,72,1,56.28480000000004,287.17599275295936,80.41528955807262,5.106527394840706,0.0,0.0,0.0,39.53076089108528,0.0,17.585323925606694,6.06636706846161,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
CC(C)c1ccc(cc1)C(C)C,p-Diisopropylbenzene_analog_93,91.66308061600012,162.27599999999995,0,2,1,1,0,0,0,12,12,12,0.5,66,0,54.62000000000005,201.72015243201014,75.6210558058766,0.0,0.0,0.0,0.0,39.53076089108528,0.0,11.835812092322787,0.0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)c1ccccc1C(C)C,"2,4-Diisopropylbenzene_analog_94",69.52570097307294,162.27599999999995,0,2,1,1,0,0,0,12,12,12,0.5,66,0,54.62000000000005,218.97015243201014,75.6210558058766,0.0,0.0,0.0,0.0,39.53076089108528,0.0,11.835812092322787,0.0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
c1ccc(cc1)C(C)C,Isopropylbenzene_analog_95,72.52989727270361,120.19499999999996,0,1,1,1,0,0,0,9,9,9,0.3333333333333333,48,0,40.53100000000002,162.65300142116237,56.52622946268678,0.0,0.0,0.0,0.0,19.76538044554264,0.0,5.917906046161393,6.06636706846161,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)c1ccc(O)cc1,4-Isopropylphenol_analog_96,91.2736655012315,136.19399999999996,1,1,1,1,0,0,1,10,10,10,0.3333333333333333,54,1,42.19580000000002,198.47318047941278,61.32046321488279,5.106527394840706,0.0,0.0,0.0,19.76538044554264,0.0,11.6674178794453,12.13273413692322,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
c1ccc(cc1)C(C)(C)C,tert-Butylbenzene_analog_97,83.79572913392174,134.22199999999998,0,0,1,1,0,0,0,10,10,10,0.4,54,0,45.14200000000003,191.0283370413565,62.89117157708339,0.0,0.0,0.0,0.0,26.186202068468653,0.0,5.41499046939678,0.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Cc1oncc1C(=O)Nc1ccc(cc1)C(F)(F)F,Leflunomide_analog_98,72.27553862484021,270.21,3,2,2,2,0,0,7,19,19,20,0.16666666666666666,100,3,60.63720000000001,587.7671184973083,105.75664771197401,9.83988354097968,4.794537184071822,5.156663257125445,0.0,13.100035717134098,5.316788604006331,5.760247418874442,0.0,2,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,1
CC(C)c1ccc(O)cc1C(C)C,"2,4-Diisopropylphenol_analog_99",58.64999633126878,178.27499999999995,1,2,1,1,0,0,1,13,13,13,0.5,72,1,56.28480000000004,287.17599275295936,80.41528955807262,5.106527394840706,0.0,0.0,0.0,39.53076089108528,0.0,17.585323925606694,12.13273413692322,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
CC(C)c1ccc(O)cc1C(C)C,"2,4-Diisopropylphenol_analog_100",78.33993293871536,178.27499999999995,1,2,1,1,0,0,1,13,13,13,0.5,72,1,56.28480000000004,287.17599275295936,80.41528955807262,5.106527394840706,0.0,0.0,0.0,39.53076089108528,0.0,17.585323925606694,12.13273413692322,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
O=C(O)Cc1ccccc1Nc2c(Cl)cccc2Cl,Diclofenac_analog_101,52.24262489729991,296.153,2,4,2,2,0,0,5,19,19,20,0.07142857142857142,98,2,77.52650000000003,593.8950014443018,120.33053204396538,10.423315998847038,4.794537184071822,0.0,0.0,6.4208216229260096,5.316788604006331,26.983490668546775,6.06636706846161,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
CC(C)c1ccc(O)cc1C(C)C,"2,4-Diisopropylphenol_analog_102",72.85690057209398,178.27499999999995,1,2,1,1,0,0,1,13,13,13,0.5,72,1,56.28480000000004,287.17599275295936,80.41528955807262,5.106527394840706,0.0,0.0,0.0,39.53076089108528,0.0,17.585323925606694,12.13273413692322,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
CC(C)c1ccccc1,Cumene_analog_103,81.68593337041663,120.19499999999995,0,1,1,1,0,0,0,9,9,9,0.3333333333333333,48,0,40.53100000000002,162.65300142116237,56.52622946268678,0.0,0.0,0.0,0.0,19.76538044554264,0.0,5.917906046161393,6.06636706846161,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)c1ccc(O)cc1C(C)C,"2,4-Diisopropylphenol_analog_104",75.94969027016981,178.27499999999995,1,2,1,1,0,0,1,13,13,13,0.5,72,1,56.28480000000004,287.17599275295936,80.41528955807262,5.106527394840706,0.0,0.0,0.0,39.53076089108528,0.0,17.585323925606694,12.13273413692322,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
CN1CCC[C@H]1c2cccnc2,Nicotine_analog_105,13.532051176854498,162.236,2,1,2,1,1,1,2,12,12,13,0.5,64,2,48.842000000000034,245.27530899395384,73.22976418910065,0.0,9.883888251797686,9.883888251797686,0.0,18.88348407499998,13.592428388589765,6.041840829147961,18.460054211687762,2,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1
CC(=O)Oc1ccccc1C(=O)O,Aspirin_analog_106,63.98594365132371,180.15899999999996,3,2,1,1,0,0,4,13,13,13,0.1111111111111111,68,3,44.71030000000002,343.2228677267164,74.75705264447721,9.843390348640755,4.794537184071822,0.0,0.0,6.923737199690624,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
CC(C)c1ccc(O)c(C(C)C)c1,"2,5-Diisopropylphenol_analog_107",82.01158665219845,178.27499999999998,1,2,1,1,0,0,1,13,13,13,0.5,72,1,56.28480000000005,287.17599275295936,80.41528955807262,5.106527394840706,0.0,0.0,0.0,39.53076089108528,0.0,17.585323925606694,6.06636706846161,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
CC(C)NCC(COc1ccccc1)O,Propranolol_analog_108,35.26549322345622,209.28900000000002,3,6,1,1,0,0,3,15,15,15,0.5,84,3,61.08250000000004,261.5844462065182,91.07869697118757,15.160178952647085,0.0,5.316788604006331,0.0,25.993281616277514,13.151638370425493,19.193479199573453,44.179309741689295,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0
CC(C)Cc1ccc(cc1)C(C)C,p-Isobutylisopropylbenzene_analog_109,80.7619183698637,176.30299999999997,0,3,1,1,0,0,0,13,13,13,0.5384615384615384,72,0,59.07300000000005,241.2457497788808,81.9859979202732,0.0,0.0,0.0,5.917906046161393,40.0336764678499,0.0,5.917906046161393,0.0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)c1ccc(O)c(C(C)C)c1,"2,6-Diisopropylphenol_analog_110",76.10613946490685,178.27499999999998,1,2,1,1,0,0,1,13,13,13,0.5,72,1,56.28480000000005,287.17599275295936,80.41528955807262,5.106527394840706,0.0,0.0,0.0,39.53076089108528,0.0,17.585323925606694,6.06636706846161,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
CC(C)NCC(COc1ccccc1)O,Atenolol_analog_111,43.80765655402797,209.28900000000002,3,6,1,1,0,0,3,15,15,15,0.5,84,3,61.08250000000004,261.5844462065182,91.07869697118757,15.160178952647085,0.0,5.316788604006331,0.0,25.993281616277514,13.151638370425493,19.193479199573453,44.179309741689295,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0
CC(C)(C)c1ccccc1,tert-Butylbenzene_analog_112,82.1217748376641,134.22199999999998,0,0,1,1,0,0,0,10,10,10,0.4,54,0,45.14200000000003,191.02833704135648,62.89117157708339,0.0,0.0,0.0,0.0,26.186202068468653,0.0,5.41499046939678,0.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
c1ccc(cc1)C(C)(C)C,tert-Butylbenzene_analog_113,82.93452161170929,134.22199999999998,0,0,1,1,0,0,0,10,10,10,0.4,54,0,45.14200000000003,191.0283370413565,62.89117157708339,0.0,0.0,0.0,0.0,26.186202068468653,0.0,5.41499046939678,0.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)c1ccc(cc1)C(C)C,p-Diisopropylbenzene_analog_114,91.68764492336234,162.27599999999995,0,2,1,1,0,0,0,12,12,12,0.5,66,0,54.62000000000005,201.72015243201014,75.6210558058766,0.0,0.0,0.0,0.0,39.53076089108528,0.0,11.835812092322787,0.0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCCCCCCCCCCCCCCCCCc1ccc(O)cc1,Octylphenol_analog_115,70.75859161949224,360.626,1,18,1,1,0,0,1,26,26,26,0.76,150,1,115.97380000000008,395.11929472198574,163.15953704522855,5.106527394840706,0.0,0.0,0.0,122.49852641235884,0.0,5.749511833283905,12.13273413692322,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
c1ccc(cc1)C(C)C,Isopropylbenzene_analog_116,82.76414355111012,120.19499999999996,0,1,1,1,0,0,0,9,9,9,0.3333333333333333,48,0,40.53100000000002,162.65300142116237,56.52622946268678,0.0,0.0,0.0,0.0,19.76538044554264,0.0,5.917906046161393,6.06636706846161,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)c1ccccc1O,2-Isopropylphenol_analog_117,79.25828386778585,136.19399999999996,1,1,1,1,0,0,1,10,10,10,0.3333333333333333,54,1,42.19580000000002,215.72318047941278,61.32046321488279,5.106527394840706,0.0,0.0,0.0,19.76538044554264,0.0,11.6674178794453,18.19910120538483,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
CC(C)c1ccccc1,Cumene_analog_118,81.58178184622705,120.19499999999995,0,1,1,1,0,0,0,9,9,9,0.3333333333333333,48,0,40.53100000000002,162.65300142116237,56.52622946268678,0.0,0.0,0.0,0.0,19.76538044554264,0.0,5.917906046161393,6.06636706846161,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)c1ccc(O)cc1C(C)C,"2,4-Diisopropylphenol_analog_119",85.08948720968424,178.27499999999995,1,2,1,1,0,0,1,13,13,13,0.5,72,1,56.28480000000004,287.17599275295936,80.41528955807262,5.106527394840706,0.0,0.0,0.0,39.53076089108528,0.0,17.585323925606694,12.13273413692322,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
CC(C)c1ccccc1C(C)C,"3,5-Diisopropylbenzene_analog_120",85.39662250265471,162.27599999999995,0,2,1,1,0,0,0,12,12,12,0.5,66,0,54.62000000000005,218.97015243201014,75.6210558058766,0.0,0.0,0.0,0.0,39.53076089108528,0.0,11.835812092322787,0.0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)c1ccccc1C(C)C,"3,5-Diisopropylbenzene_analog_121",77.23186386835435,162.27599999999995,0,2,1,1,0,0,0,12,12,12,0.5,66,0,54.62000000000005,218.97015243201014,75.6210558058766,0.0,0.0,0.0,0.0,39.53076089108528,0.0,11.835812092322787,0.0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
c1ccc(cc1)C(C)(C)C,tert-Butylbenzene_analog_122,78.4200850497595,134.22199999999998,0,0,1,1,0,0,0,10,10,10,0.4,54,0,45.14200000000003,191.0283370413565,62.89117157708339,0.0,0.0,0.0,0.0,26.186202068468653,0.0,5.41499046939678,0.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)Oc1ccccc1C(=O)O,Aspirin_analog_123,61.933383035854064,180.15899999999996,3,2,1,1,0,0,4,13,13,13,0.1111111111111111,68,3,44.71030000000002,343.2228677267164,74.75705264447721,9.843390348640755,4.794537184071822,0.0,0.0,6.923737199690624,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
c1ccc(cc1)c2ccccc2,Biphenyl_analog_124,78.65932518975315,154.21199999999996,0,1,2,2,0,0,0,12,12,13,0.0,58,0,51.87800000000003,297.4313204906765,72.48849732556099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.13273413692322,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CC(C)c1ccccc1C(C)C,"3,5-Diisopropylbenzene_analog_125",83.48497559359227,162.27599999999995,0,2,1,1,0,0,0,12,12,12,0.5,66,0,54.62000000000005,218.97015243201014,75.6210558058766,0.0,0.0,0.0,0.0,39.53076089108528,0.0,11.835812092322787,0.0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)c1ccccc1,Cumene_analog_126,90.75921868035783,120.19499999999995,0,1,1,1,0,0,0,9,9,9,0.3333333333333333,48,0,40.53100000000002,162.65300142116237,56.52622946268678,0.0,0.0,0.0,0.0,19.76538044554264,0.0,5.917906046161393,6.06636706846161,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
c1ccc(cc1)C(C)C,Isopropylbenzene_analog_127,89.89612858349169,120.19499999999996,0,1,1,1,0,0,0,9,9,9,0.3333333333333333,48,0,40.53100000000002,162.65300142116237,56.52622946268678,0.0,0.0,0.0,0.0,19.76538044554264,0.0,5.917906046161393,6.06636706846161,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)Oc1ccccc1C(=O)O,Aspirin_analog_128,56.58816892219558,180.15899999999996,3,2,1,1,0,0,4,13,13,13,0.1111111111111111,68,3,44.71030000000002,343.2228677267164,74.75705264447721,9.843390348640755,4.794537184071822,0.0,0.0,6.923737199690624,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
CC(C)c1ccc(O)c(c1)C(C)C,"3,5-Diisopropylphenol_analog_129",90.72027811140372,178.27499999999998,1,2,1,1,0,0,1,13,13,13,0.5,72,1,56.28480000000004,287.17599275295936,80.41528955807262,5.106527394840706,0.0,0.0,0.0,39.53076089108528,0.0,17.585323925606694,6.06636706846161,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
O=C(O)Cc1ccccc1Nc2c(Cl)cccc2Cl,Diclofenac_analog_130,38.48071025117405,296.153,2,4,2,2,0,0,5,19,19,20,0.07142857142857142,98,2,77.52650000000003,593.8950014443018,120.33053204396538,10.423315998847038,4.794537184071822,0.0,0.0,6.4208216229260096,5.316788604006331,26.983490668546775,6.06636706846161,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
CC(C)NCC(COc1ccccc1)O,Atenolol_analog_131,39.42498439493249,209.28900000000002,3,6,1,1,0,0,3,15,15,15,0.5,84,3,61.08250000000004,261.5844462065182,91.07869697118757,15.160178952647085,0.0,5.316788604006331,0.0,25.993281616277514,13.151638370425493,19.193479199573453,44.179309741689295,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0
c1ccc(cc1)CC(C)C,Isobutylbenzene_analog_132,76.6540264069407,134.22199999999998,0,2,1,1,0,0,0,10,10,10,0.4,54,0,44.98400000000003,174.4896154807834,62.89117157708339,0.0,0.0,0.0,5.917906046161393,20.268296022307258,0.0,0.0,0.0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
CC(C)Cc1ccccc1,Isobutylbenzene_analog_133,84.84927864311504,134.22199999999998,0,2,1,1,0,0,0,10,10,10,0.4,54,0,44.98400000000003,174.4896154807834,62.89117157708339,0.0,0.0,0.0,5.917906046161393,20.268296022307258,0.0,0.0,0.0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
c1ccc(cc1)CC(=O)O,Phenylacetic acid_analog_134,77.82495300528988,136.14999999999998,1,2,1,1,0,0,2,10,10,10,0.125,52,1,37.781800000000004,215.9590174505521,59.117043200529956,5.106527394840706,4.794537184071822,0.0,0.0,6.4208216229260096,0.0,0.0,18.19910120538483,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
CC(C)NCC(COc1ccccc1)O,Atenolol_analog_135,54.09938985897283,209.28900000000002,3,6,1,1,0,0,3,15,15,15,0.5,84,3,61.08250000000004,261.5844462065182,91.07869697118757,15.160178952647085,0.0,5.316788604006331,0.0,25.993281616277514,13.151638370425493,19.193479199573453,44.179309741689295,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0
CC(C)Cc1ccc(cc1)C(C)C(=O)O,Phenytoin_analog_136,79.34790952993949,206.28499999999997,1,4,1,1,0,0,2,15,15,15,0.46153846153846156,82,1,61.03480000000004,324.8941190021566,90.94175377251301,5.106527394840706,4.794537184071822,0.0,5.917906046161393,33.10993926815928,0.0,5.917906046161393,24.26546827384644,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
CC(C)NCC(COc1ccccc1)O,Propranolol_analog_137,32.31738243800538,209.28900000000002,3,6,1,1,0,0,3,15,15,15,0.5,84,3,61.08250000000004,261.5844462065182,91.07869697118757,15.160178952647085,0.0,5.316788604006331,0.0,25.993281616277514,13.151638370425493,19.193479199573453,44.179309741689295,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0
CC(C)c1ccccc1C(C)C,"3,5-Diisopropylbenzene_analog_138",87.45191570610433,162.27599999999995,0,2,1,1,0,0,0,12,12,12,0.5,66,0,54.62000000000005,218.97015243201014,75.6210558058766,0.0,0.0,0.0,0.0,39.53076089108528,0.0,11.835812092322787,0.0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
c1ccc(cc1)C(c2ccccc2)c3ccccc3,Triphenylmethane_analog_139,22.10009291533015,244.337,0,3,3,3,0,0,0,19,19,21,0.05263157894736842,92,0,80.27100000000004,518.0619248819434,113.91053364602166,0.0,0.0,0.0,0.0,5.917906046161393,0.0,5.917906046161393,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CC(C)CC(C)C(=O)O,3-Methylbutyric acid_analog_140,96.8438650467814,130.18699999999998,1,3,0,0,0,0,2,9,9,8,0.8571428571428571,54,1,36.25479999999999,97.089273230246,55.884659566448974,5.106527394840706,4.794537184071822,0.0,11.835812092322787,27.19203322199788,0.0,5.917906046161393,13.847474399381248,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
CC(C)c1ccc(O)cc1C(C)C,"2,4-Diisopropylphenol_analog_141",73.42410272791543,178.27499999999995,1,2,1,1,0,0,1,13,13,13,0.5,72,1,56.28480000000004,287.17599275295936,80.41528955807262,5.106527394840706,0.0,0.0,0.0,39.53076089108528,0.0,17.585323925606694,12.13273413692322,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
CC(C)c1ccc(cc1)C(C)C,p-Diisopropylbenzene_analog_142,68.24240907945922,162.27599999999995,0,2,1,1,0,0,0,12,12,12,0.5,66,0,54.62000000000005,201.72015243201014,75.6210558058766,0.0,0.0,0.0,0.0,39.53076089108528,0.0,11.835812092322787,0.0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)Cc1ccc(cc1)C(C)C(=O)O,Ibuprofen_analog_143,89.35366117562099,206.28499999999997,1,4,1,1,0,0,2,15,15,15,0.46153846153846156,82,1,61.03480000000004,324.8941190021566,90.94175377251301,5.106527394840706,4.794537184071822,0.0,5.917906046161393,33.10993926815928,0.0,5.917906046161393,24.26546827384644,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
CN1C=NC2=C1C(=O)N(C(=O)N2C)C,Caffeine_analog_144,99.0,194.194,6,0,2,2,0,0,6,14,14,15,0.375,74,6,51.19600000000001,616.5285919942219,79.02895701814933,4.567099647791355,13.928736479654532,18.685277464321274,21.143015948031568,0.0,0.0,11.16387793838399,0.0,4,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0
CC(C)c1ccccc1,Cumene_analog_145,99.0,120.19499999999995,0,1,1,1,0,0,0,9,9,9,0.3333333333333333,48,0,40.53100000000002,162.65300142116237,56.52622946268678,0.0,0.0,0.0,0.0,19.76538044554264,0.0,5.917906046161393,6.06636706846161,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CN1CCC[C@H]1c2cccnc2,Nicotine_analog_146,23.170991520515532,162.236,2,1,2,1,1,1,2,12,12,13,0.5,64,2,48.842000000000034,245.27530899395384,73.22976418910065,0.0,9.883888251797686,9.883888251797686,0.0,18.88348407499998,13.592428388589765,6.041840829147961,18.460054211687762,2,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1
